pi,si,user,label,valid,pad,source_trial,sample_id,y,cv_fold
34,92,user_14,H,81,256,user_14/action_1/user_14_action_1,user_14/action_1/user_14_action_1/segment_92,6,3
35,22,user_15,J,75,256,user_15/action_1/user_15_action_1,user_15/action_1/user_15_action_1/segment_22,8,0
35,23,user_15,B,139,256,user_15/action_1/user_15_action_1,user_15/action_1/user_15_action_1/segment_23,1,0
35,24,user_15,X,89,256,user_15/action_1/user_15_action_1,user_15/action_1/user_15_action_1/segment_24,11,0
35,28,user_15,G,119,256,user_15/action_1/user_15_action_1,user_15/action_1/user_15_action_1/segment_28,5,0
35,32,user_15,C,76,256,user_15/action_1/user_15_action_1,user_15/action_1/user_15_action_1/segment_32,2,0
35,34,user_15,I,57,256,user_15/action_1/user_15_action_1,user_15/action_1/user_15_action_1/segment_34,7,0
35,35,user_15,D,103,256,user_15/action_1/user_15_action_1,user_15/action_1/user_15_action_1/segment_35,3,0
35,36,user_15,H,117,256,user_15/action_1/user_15_action_1,user_15/action_1/user_15_action_1/segment_36,6,0
35,39,user_15,A,112,256,user_15/action_1/user_15_action_1,user_15/action_1/user_15_action_1/segment_39,0,0
35,41,user_15,K,92,256,user_15/action_1/user_15_action_1,user_15/action_1/user_15_action_1/segment_41,9,0
35,64,user_15,A,119,256,user_15/action_1/user_15_action_1,user_15/action_1/user_15_action_1/segment_64,0,0
35,66,user_15,K,110,256,user_15/action_1/user_15_action_1,user_15/action_1/user_15_action_1/segment_66,9,0
35,72,user_15,L,72,256,user_15/action_1/user_15_action_1,user_15/action_1/user_15_action_1/segment_72,10,0
35,73,user_15,J,77,256,user_15/action_1/user_15_action_1,user_15/action_1/user_15_action_1/segment_73,8,0
35,74,user_15,C,87,256,user_15/action_1/user_15_action_1,user_15/action_1/user_15_action_1/segment_74,2,0
35,75,user_15,I,54,256,user_15/action_1/user_15_action_1,user_15/action_1/user_15_action_1/segment_75,7,0
35,76,user_15,E,141,256,user_15/action_1/user_15_action_1,user_15/action_1/user_15_action_1/segment_76,4,0
35,78,user_15,D,101,256,user_15/action_1/user_15_action_1,user_15/action_1/user_15_action_1/segment_78,3,0
35,82,user_15,G,119,256,user_15/action_1/user_15_action_1,user_15/action_1/user_15_action_1/segment_82,5,0
35,83,user_15,H,140,256,user_15/action_1/user_15_action_1,user_15/action_1/user_15_action_1/segment_83,6,0
36,27,user_16,J,63,256,user_16/action_1/user_16_action_1,user_16/action_1/user_16_action_1/segment_27,8,3
36,28,user_16,B,87,256,user_16/action_1/user_16_action_1,user_16/action_1/user_16_action_1/segment_28,1,3
36,29,user_16,X,70,256,user_16/action_1/user_16_action_1,user_16/action_1/user_16_action_1/segment_29,11,3
36,30,user_16,E,92,256,user_16/action_1/user_16_action_1,user_16/action_1/user_16_action_1/segment_30,4,3
36,34,user_16,G,136,256,user_16/action_1/user_16_action_1,user_16/action_1/user_16_action_1/segment_34,5,3
36,38,user_16,C,71,256,user_16/action_1/user_16_action_1,user_16/action_1/user_16_action_1/segment_38,2,3
36,40,user_16,I,74,256,user_16/action_1/user_16_action_1,user_16/action_1/user_16_action_1/segment_40,7,3
36,41,user_16,D,97,256,user_16/action_1/user_16_action_1,user_16/action_1/user_16_action_1/segment_41,3,3
36,42,user_16,H,97,256,user_16/action_1/user_16_action_1,user_16/action_1/user_16_action_1/segment_42,6,3
36,45,user_16,A,89,256,user_16/action_1/user_16_action_1,user_16/action_1/user_16_action_1/segment_45,0,3
36,47,user_16,K,80,256,user_16/action_1/user_16_action_1,user_16/action_1/user_16_action_1/segment_47,9,3
36,70,user_16,A,84,256,user_16/action_1/user_16_action_1,user_16/action_1/user_16_action_1/segment_70,0,3
36,71,user_16,K,81,256,user_16/action_1/user_16_action_1,user_16/action_1/user_16_action_1/segment_71,9,3
36,73,user_16,B,103,256,user_16/action_1/user_16_action_1,user_16/action_1/user_16_action_1/segment_73,1,3
36,76,user_16,E,91,256,user_16/action_1/user_16_action_1,user_16/action_1/user_16_action_1/segment_76,4,3
36,78,user_16,L,53,256,user_16/action_1/user_16_action_1,user_16/action_1/user_16_action_1/segment_78,10,3
36,79,user_16,J,67,256,user_16/action_1/user_16_action_1,user_16/action_1/user_16_action_1/segment_79,8,3
36,80,user_16,G,79,256,user_16/action_1/user_16_action_1,user_16/action_1/user_16_action_1/segment_80,5,3
36,81,user_16,D,82,256,user_16/action_1/user_16_action_1,user_16/action_1/user_16_action_1/segment_81,3,3
36,85,user_16,C,70,256,user_16/action_1/user_16_action_1,user_16/action_1/user_16_action_1/segment_85,2,3
36,87,user_16,I,76,256,user_16/action_1/user_16_action_1,user_16/action_1/user_16_action_1/segment_87,7,3
36,90,user_16,H,99,256,user_16/action_1/user_16_action_1,user_16/action_1/user_16_action_1/segment_90,6,3
37,25,user_18,J,57,256,user_18/action_1/user_18_action_1,user_18/action_1/user_18_action_1/segment_25,8,0
37,26,user_18,B,112,256,user_18/action_1/user_18_action_1,user_18/action_1/user_18_action_1/segment_26,1,0
37,27,user_18,X,97,256,user_18/action_1/user_18_action_1,user_18/action_1/user_18_action_1/segment_27,11,0
37,28,user_18,E,153,256,user_18/action_1/user_18_action_1,user_18/action_1/user_18_action_1/segment_28,4,0
37,32,user_18,G,104,256,user_18/action_1/user_18_action_1,user_18/action_1/user_18_action_1/segment_32,5,0
37,36,user_18,C,65,256,user_18/action_1/user_18_action_1,user_18/action_1/user_18_action_1/segment_36,2,0
37,38,user_18,I,99,256,user_18/action_1/user_18_action_1,user_18/action_1/user_18_action_1/segment_38,7,0
37,39,user_18,D,81,256,user_18/action_1/user_18_action_1,user_18/action_1/user_18_action_1/segment_39,3,0
37,40,user_18,H,114,256,user_18/action_1/user_18_action_1,user_18/action_1/user_18_action_1/segment_40,6,0
37,43,user_18,A,97,256,user_18/action_1/user_18_action_1,user_18/action_1/user_18_action_1/segment_43,0,0
37,44,user_18,K,125,256,user_18/action_1/user_18_action_1,user_18/action_1/user_18_action_1/segment_44,9,0
38,27,user_19,J,72,256,user_19/action_1/user_19_action_1,user_19/action_1/user_19_action_1/segment_27,8,4
38,28,user_19,B,107,256,user_19/action_1/user_19_action_1,user_19/action_1/user_19_action_1/segment_28,1,4
38,29,user_19,X,74,256,user_19/action_1/user_19_action_1,user_19/action_1/user_19_action_1/segment_29,11,4
38,30,user_19,E,97,256,user_19/action_1/user_19_action_1,user_19/action_1/user_19_action_1/segment_30,4,4
38,34,user_19,G,107,256,user_19/action_1/user_19_action_1,user_19/action_1/user_19_action_1/segment_34,5,4
38,38,user_19,C,57,256,user_19/action_1/user_19_action_1,user_19/action_1/user_19_action_1/segment_38,2,4
38,40,user_19,I,82,256,user_19/action_1/user_19_action_1,user_19/action_1/user_19_action_1/segment_40,7,4
38,41,user_19,D,84,256,user_19/action_1/user_19_action_1,user_19/action_1/user_19_action_1/segment_41,3,4
38,42,user_19,H,79,256,user_19/action_1/user_19_action_1,user_19/action_1/user_19_action_1/segment_42,6,4
38,45,user_19,A,93,256,user_19/action_1/user_19_action_1,user_19/action_1/user_19_action_1/segment_45,0,4
38,47,user_19,K,89,256,user_19/action_1/user_19_action_1,user_19/action_1/user_19_action_1/segment_47,9,4
38,77,user_19,A,95,256,user_19/action_1/user_19_action_1,user_19/action_1/user_19_action_1/segment_77,0,4
38,79,user_19,K,78,256,user_19/action_1/user_19_action_1,user_19/action_1/user_19_action_1/segment_79,9,4
38,85,user_19,L,69,256,user_19/action_1/user_19_action_1,user_19/action_1/user_19_action_1/segment_85,10,4
38,86,user_19,J,64,256,user_19/action_1/user_19_action_1,user_19/action_1/user_19_action_1/segment_86,8,4
38,87,user_19,C,62,256,user_19/action_1/user_19_action_1,user_19/action_1/user_19_action_1/segment_87,2,4
38,88,user_19,I,86,256,user_19/action_1/user_19_action_1,user_19/action_1/user_19_action_1/segment_88,7,4
38,89,user_19,E,71,256,user_19/action_1/user_19_action_1,user_19/action_1/user_19_action_1/segment_89,4,4
38,90,user_19,D,89,256,user_19/action_1/user_19_action_1,user_19/action_1/user_19_action_1/segment_90,3,4
38,94,user_19,G,122,256,user_19/action_1/user_19_action_1,user_19/action_1/user_19_action_1/segment_94,5,4
39,23,user_20,J,76,256,user_20/action_1/user_20_action_1,user_20/action_1/user_20_action_1/segment_23,8,0
39,24,user_20,B,127,256,user_20/action_1/user_20_action_1,user_20/action_1/user_20_action_1/segment_24,1,0
39,25,user_20,X,82,256,user_20/action_1/user_20_action_1,user_20/action_1/user_20_action_1/segment_25,11,0
39,29,user_20,G,87,256,user_20/action_1/user_20_action_1,user_20/action_1/user_20_action_1/segment_29,5,0
39,33,user_20,C,81,256,user_20/action_1/user_20_action_1,user_20/action_1/user_20_action_1/segment_33,2,0
39,35,user_20,I,46,256,user_20/action_1/user_20_action_1,user_20/action_1/user_20_action_1/segment_35,7,0
39,36,user_20,D,106,256,user_20/action_1/user_20_action_1,user_20/action_1/user_20_action_1/segment_36,3,0
39,37,user_20,H,122,256,user_20/action_1/user_20_action_1,user_20/action_1/user_20_action_1/segment_37,6,0
39,39,user_20,A,112,256,user_20/action_1/user_20_action_1,user_20/action_1/user_20_action_1/segment_39,0,0
39,41,user_20,K,113,256,user_20/action_1/user_20_action_1,user_20/action_1/user_20_action_1/segment_41,9,0
39,44,user_20,K,122,256,user_20/action_1/user_20_action_1,user_20/action_1/user_20_action_1/segment_44,9,0
39,45,user_20,B,147,256,user_20/action_1/user_20_action_1,user_20/action_1/user_20_action_1/segment_45,1,0
39,46,user_20,L,75,256,user_20/action_1/user_20_action_1,user_20/action_1/user_20_action_1/segment_46,10,0
39,53,user_20,H,109,256,user_20/action_1/user_20_action_1,user_20/action_1/user_20_action_1/segment_53,6,0
39,54,user_20,X,85,256,user_20/action_1/user_20_action_1,user_20/action_1/user_20_action_1/segment_54,11,0
39,55,user_20,J,77,256,user_20/action_1/user_20_action_1,user_20/action_1/user_20_action_1/segment_55,8,0
39,56,user_20,C,72,256,user_20/action_1/user_20_action_1,user_20/action_1/user_20_action_1/segment_56,2,0
39,60,user_20,G,116,256,user_20/action_1/user_20_action_1,user_20/action_1/user_20_action_1/segment_60,5,0
39,61,user_20,E,149,256,user_20/action_1/user_20_action_1,user_20/action_1/user_20_action_1/segment_61,4,0
39,63,user_20,I,51,256,user_20/action_1/user_20_action_1,user_20/action_1/user_20_action_1/segment_63,7,0
