user,action,label,valid,pad,source_trial,sample_id,y,cv_fold,split
user_14,1,H,81,256,user_14/action_1/user_14_action_1,user_14/action_1/user_14_action_1/segment_92,6,3,train
user_15,1,J,75,256,user_15/action_1/user_15_action_1,user_15/action_1/user_15_action_1/segment_22,8,0,train
user_15,1,B,139,256,user_15/action_1/user_15_action_1,user_15/action_1/user_15_action_1/segment_23,1,0,train
user_15,1,X,89,256,user_15/action_1/user_15_action_1,user_15/action_1/user_15_action_1/segment_24,11,0,train
user_15,1,G,119,256,user_15/action_1/user_15_action_1,user_15/action_1/user_15_action_1/segment_28,5,0,train
user_15,1,C,76,256,user_15/action_1/user_15_action_1,user_15/action_1/user_15_action_1/segment_32,2,0,train
user_15,1,I,57,256,user_15/action_1/user_15_action_1,user_15/action_1/user_15_action_1/segment_34,7,0,train
user_15,1,D,103,256,user_15/action_1/user_15_action_1,user_15/action_1/user_15_action_1/segment_35,3,0,train
user_15,1,H,117,256,user_15/action_1/user_15_action_1,user_15/action_1/user_15_action_1/segment_36,6,0,train
user_15,1,A,112,256,user_15/action_1/user_15_action_1,user_15/action_1/user_15_action_1/segment_39,0,0,train
user_15,1,K,92,256,user_15/action_1/user_15_action_1,user_15/action_1/user_15_action_1/segment_41,9,0,train
user_15,1,A,119,256,user_15/action_1/user_15_action_1,user_15/action_1/user_15_action_1/segment_64,0,0,train
user_15,1,K,110,256,user_15/action_1/user_15_action_1,user_15/action_1/user_15_action_1/segment_66,9,0,train
user_15,1,L,72,256,user_15/action_1/user_15_action_1,user_15/action_1/user_15_action_1/segment_72,10,0,train
user_15,1,J,77,256,user_15/action_1/user_15_action_1,user_15/action_1/user_15_action_1/segment_73,8,0,train
user_15,1,C,87,256,user_15/action_1/user_15_action_1,user_15/action_1/user_15_action_1/segment_74,2,0,train
user_15,1,I,54,256,user_15/action_1/user_15_action_1,user_15/action_1/user_15_action_1/segment_75,7,0,train
user_15,1,E,141,256,user_15/action_1/user_15_action_1,user_15/action_1/user_15_action_1/segment_76,4,0,train
user_15,1,D,101,256,user_15/action_1/user_15_action_1,user_15/action_1/user_15_action_1/segment_78,3,0,train
user_15,1,G,119,256,user_15/action_1/user_15_action_1,user_15/action_1/user_15_action_1/segment_82,5,0,train
user_15,1,H,140,256,user_15/action_1/user_15_action_1,user_15/action_1/user_15_action_1/segment_83,6,0,train
user_16,1,J,63,256,user_16/action_1/user_16_action_1,user_16/action_1/user_16_action_1/segment_27,8,3,train
user_16,1,B,87,256,user_16/action_1/user_16_action_1,user_16/action_1/user_16_action_1/segment_28,1,3,train
user_16,1,X,70,256,user_16/action_1/user_16_action_1,user_16/action_1/user_16_action_1/segment_29,11,3,train
user_16,1,E,92,256,user_16/action_1/user_16_action_1,user_16/action_1/user_16_action_1/segment_30,4,3,train
user_16,1,G,136,256,user_16/action_1/user_16_action_1,user_16/action_1/user_16_action_1/segment_34,5,3,train
user_16,1,C,71,256,user_16/action_1/user_16_action_1,user_16/action_1/user_16_action_1/segment_38,2,3,train
user_16,1,I,74,256,user_16/action_1/user_16_action_1,user_16/action_1/user_16_action_1/segment_40,7,3,train
user_16,1,D,97,256,user_16/action_1/user_16_action_1,user_16/action_1/user_16_action_1/segment_41,3,3,train
user_16,1,H,97,256,user_16/action_1/user_16_action_1,user_16/action_1/user_16_action_1/segment_42,6,3,train
user_16,1,A,89,256,user_16/action_1/user_16_action_1,user_16/action_1/user_16_action_1/segment_45,0,3,train
user_16,1,K,80,256,user_16/action_1/user_16_action_1,user_16/action_1/user_16_action_1/segment_47,9,3,train
user_16,1,A,84,256,user_16/action_1/user_16_action_1,user_16/action_1/user_16_action_1/segment_70,0,3,train
user_16,1,K,81,256,user_16/action_1/user_16_action_1,user_16/action_1/user_16_action_1/segment_71,9,3,train
user_16,1,B,103,256,user_16/action_1/user_16_action_1,user_16/action_1/user_16_action_1/segment_73,1,3,train
user_16,1,E,91,256,user_16/action_1/user_16_action_1,user_16/action_1/user_16_action_1/segment_76,4,3,train
user_16,1,L,53,256,user_16/action_1/user_16_action_1,user_16/action_1/user_16_action_1/segment_78,10,3,train
user_16,1,J,67,256,user_16/action_1/user_16_action_1,user_16/action_1/user_16_action_1/segment_79,8,3,train
user_16,1,G,79,256,user_16/action_1/user_16_action_1,user_16/action_1/user_16_action_1/segment_80,5,3,train
user_16,1,D,82,256,user_16/action_1/user_16_action_1,user_16/action_1/user_16_action_1/segment_81,3,3,train
user_16,1,C,70,256,user_16/action_1/user_16_action_1,user_16/action_1/user_16_action_1/segment_85,2,3,train
user_16,1,I,76,256,user_16/action_1/user_16_action_1,user_16/action_1/user_16_action_1/segment_87,7,3,train
user_16,1,H,99,256,user_16/action_1/user_16_action_1,user_16/action_1/user_16_action_1/segment_90,6,3,train
user_18,1,J,57,256,user_18/action_1/user_18_action_1,user_18/action_1/user_18_action_1/segment_25,8,0,train
user_18,1,B,112,256,user_18/action_1/user_18_action_1,user_18/action_1/user_18_action_1/segment_26,1,0,train
user_18,1,X,97,256,user_18/action_1/user_18_action_1,user_18/action_1/user_18_action_1/segment_27,11,0,train
user_18,1,E,153,256,user_18/action_1/user_18_action_1,user_18/action_1/user_18_action_1/segment_28,4,0,train
user_18,1,G,104,256,user_18/action_1/user_18_action_1,user_18/action_1/user_18_action_1/segment_32,5,0,train
user_18,1,C,65,256,user_18/action_1/user_18_action_1,user_18/action_1/user_18_action_1/segment_36,2,0,train
user_18,1,I,99,256,user_18/action_1/user_18_action_1,user_18/action_1/user_18_action_1/segment_38,7,0,train
user_18,1,D,81,256,user_18/action_1/user_18_action_1,user_18/action_1/user_18_action_1/segment_39,3,0,train
user_18,1,H,114,256,user_18/action_1/user_18_action_1,user_18/action_1/user_18_action_1/segment_40,6,0,train
user_18,1,A,97,256,user_18/action_1/user_18_action_1,user_18/action_1/user_18_action_1/segment_43,0,0,train
user_18,1,K,125,256,user_18/action_1/user_18_action_1,user_18/action_1/user_18_action_1/segment_44,9,0,train
user_19,1,J,72,256,user_19/action_1/user_19_action_1,user_19/action_1/user_19_action_1/segment_27,8,4,train
user_19,1,B,107,256,user_19/action_1/user_19_action_1,user_19/action_1/user_19_action_1/segment_28,1,4,train
user_19,1,X,74,256,user_19/action_1/user_19_action_1,user_19/action_1/user_19_action_1/segment_29,11,4,train
user_19,1,E,97,256,user_19/action_1/user_19_action_1,user_19/action_1/user_19_action_1/segment_30,4,4,train
user_19,1,G,107,256,user_19/action_1/user_19_action_1,user_19/action_1/user_19_action_1/segment_34,5,4,train
user_19,1,C,57,256,user_19/action_1/user_19_action_1,user_19/action_1/user_19_action_1/segment_38,2,4,train
user_19,1,I,82,256,user_19/action_1/user_19_action_1,user_19/action_1/user_19_action_1/segment_40,7,4,train
user_19,1,D,84,256,user_19/action_1/user_19_action_1,user_19/action_1/user_19_action_1/segment_41,3,4,train
user_19,1,H,79,256,user_19/action_1/user_19_action_1,user_19/action_1/user_19_action_1/segment_42,6,4,train
user_19,1,A,93,256,user_19/action_1/user_19_action_1,user_19/action_1/user_19_action_1/segment_45,0,4,train
user_19,1,K,89,256,user_19/action_1/user_19_action_1,user_19/action_1/user_19_action_1/segment_47,9,4,train
user_19,1,A,95,256,user_19/action_1/user_19_action_1,user_19/action_1/user_19_action_1/segment_77,0,4,train
user_19,1,K,78,256,user_19/action_1/user_19_action_1,user_19/action_1/user_19_action_1/segment_79,9,4,train
user_19,1,L,69,256,user_19/action_1/user_19_action_1,user_19/action_1/user_19_action_1/segment_85,10,4,train
user_19,1,J,64,256,user_19/action_1/user_19_action_1,user_19/action_1/user_19_action_1/segment_86,8,4,train
user_19,1,C,62,256,user_19/action_1/user_19_action_1,user_19/action_1/user_19_action_1/segment_87,2,4,train
user_19,1,I,86,256,user_19/action_1/user_19_action_1,user_19/action_1/user_19_action_1/segment_88,7,4,train
user_19,1,E,71,256,user_19/action_1/user_19_action_1,user_19/action_1/user_19_action_1/segment_89,4,4,train
user_19,1,D,89,256,user_19/action_1/user_19_action_1,user_19/action_1/user_19_action_1/segment_90,3,4,train
user_19,1,G,122,256,user_19/action_1/user_19_action_1,user_19/action_1/user_19_action_1/segment_94,5,4,train
user_20,1,J,76,256,user_20/action_1/user_20_action_1,user_20/action_1/user_20_action_1/segment_23,8,0,train
user_20,1,B,127,256,user_20/action_1/user_20_action_1,user_20/action_1/user_20_action_1/segment_24,1,0,train
user_20,1,X,82,256,user_20/action_1/user_20_action_1,user_20/action_1/user_20_action_1/segment_25,11,0,train
user_20,1,G,87,256,user_20/action_1/user_20_action_1,user_20/action_1/user_20_action_1/segment_29,5,0,train
user_20,1,C,81,256,user_20/action_1/user_20_action_1,user_20/action_1/user_20_action_1/segment_33,2,0,train
user_20,1,I,46,256,user_20/action_1/user_20_action_1,user_20/action_1/user_20_action_1/segment_35,7,0,train
user_20,1,D,106,256,user_20/action_1/user_20_action_1,user_20/action_1/user_20_action_1/segment_36,3,0,train
user_20,1,H,122,256,user_20/action_1/user_20_action_1,user_20/action_1/user_20_action_1/segment_37,6,0,train
user_20,1,A,112,256,user_20/action_1/user_20_action_1,user_20/action_1/user_20_action_1/segment_39,0,0,train
user_20,1,K,113,256,user_20/action_1/user_20_action_1,user_20/action_1/user_20_action_1/segment_41,9,0,train
user_20,1,K,122,256,user_20/action_1/user_20_action_1,user_20/action_1/user_20_action_1/segment_44,9,0,train
user_20,1,B,147,256,user_20/action_1/user_20_action_1,user_20/action_1/user_20_action_1/segment_45,1,0,train
user_20,1,L,75,256,user_20/action_1/user_20_action_1,user_20/action_1/user_20_action_1/segment_46,10,0,train
user_20,1,H,109,256,user_20/action_1/user_20_action_1,user_20/action_1/user_20_action_1/segment_53,6,0,train
user_20,1,X,85,256,user_20/action_1/user_20_action_1,user_20/action_1/user_20_action_1/segment_54,11,0,train
user_20,1,J,77,256,user_20/action_1/user_20_action_1,user_20/action_1/user_20_action_1/segment_55,8,0,train
user_20,1,C,72,256,user_20/action_1/user_20_action_1,user_20/action_1/user_20_action_1/segment_56,2,0,train
user_20,1,G,116,256,user_20/action_1/user_20_action_1,user_20/action_1/user_20_action_1/segment_60,5,0,train
user_20,1,E,149,256,user_20/action_1/user_20_action_1,user_20/action_1/user_20_action_1/segment_61,4,0,train
user_20,1,I,51,256,user_20/action_1/user_20_action_1,user_20/action_1/user_20_action_1/segment_63,7,0,train
